t,delta_trans,delta_theta,mx,my,mz
283.76,0.0,0.33161256,-10.5,-14.25,-48.875
284.37,0.0,0.29670597,-13.5,-11.125,-48.5
284.88,0.0,0.31415927,-15.25,-7.625,-48.625
285.38,0.001,0.10471976,-15.75,-5.625,-48.375
285.89,0.002,0.052359878,-15.875,-4.875,-48.625
286.69,0.022,0.017453293,-16.0,-4.375,-48.625
287.29,0.036,0.0,-16.125,-4.125,-48.75
287.79,0.053,0.0,-16.375,-4.375,-49.0
288.29,0.055,0.0,-16.375,-4.125,-48.875
288.81,0.037,0.0,-16.625,-4.125,-49.25
289.31,0.057,0.0,-17.0,-4.0,-49.0
289.83,0.037,0.0,-17.125,-3.875,-49.25
290.34,0.056,0.0,-17.375,-3.875,-49.0
290.84,0.037,0.0,-17.25,-4.0,-49.25
291.371,0.055,0.0,-17.5,-4.125,-49.0
291.99,0.057,0.0,-17.625,-3.875,-49.0
292.6,0.053,0.0,-17.75,-3.75,-48.75
293.205,0.058,0.0,-17.75,-3.875,-48.625
293.72,0.037,0.0,-17.875,-4.0,-48.625
294.32,0.055,0.0,-17.875,-4.0,-48.25
294.93,0.055,0.0,-17.875,-3.625,-48.125
295.436,0.058,0.0,-17.875,-3.875,-48.0
295.96,0.053,0.0,-17.875,-4.0,-48.0
296.48,0.037,0.0,-17.875,-3.875,-47.625
297.067,0.058,0.0,-17.75,-4.0,-47.625
297.53,0.039,0.0,-17.75,-4.0,-47.375
298.14,0.056,0.0,-17.75,-4.125,-47.375
298.64,0.055,0.0,-17.625,-4.25,-47.25
299.24,0.037,0.0,-17.625,-4.125,-47.25
299.75,0.055,0.0,-17.625,-4.375,-47.0
300.35,0.055,0.0,-17.5,-4.375,-47.0
300.96,0.055,0.0,-17.5,-4.25,-47.0
301.46,0.055,0.0,-17.625,-4.25,-46.875
301.96,0.038,0.0,-17.5,-4.125,-46.75
302.46,0.056,0.0,-17.75,-4.25,-46.5
302.99,0.036,0.0,-17.625,-4.375,-46.625
303.49,0.055,0.0,-17.375,-4.125,-46.5
304.0,0.037,0.0,-17.5,-4.0,-46.375
304.51,0.055,0.0,-17.375,-4.125,-46.375
305.11,0.055,0.0,-17.375,-4.375,-46.375
305.61,0.035,0.0,-17.5,-4.125,-46.25
306.135,0.009,0.2443461,-17.375,-0.875,-46.125
306.63,0.0,0.20943951,-16.0,3.125,-46.125
307.23,0.0,0.31415927,-13.375,7.125,-46.25
307.74,0.0,0.31415927,-10.25,9.75,-46.125
308.24,0.0,0.20943951,-6.625,11.5,-46.375
308.75,0.003,0.20943951,-4.0,12.0,-46.375
309.45,0.005,0.034906585,-3.625,12.125,-46.625
310.05,0.049,0.0,-3.25,12.125,-46.5
310.55,0.055,0.0,-3.0,12.0,-46.375
311.15,0.055,0.0,-3.0,12.0,-46.25
311.65,0.037,0.0,-2.875,12.0,-46.125
312.26,0.055,0.0,-2.625,12.0,-46.125
312.76,0.055,0.0,-2.375,12.0,-46.375
313.47,0.057,0.0,-2.75,12.0,-46.25
314.07,0.056,-0.017453293,-2.75,11.875,-46.125
314.57,0.056,-0.017453293,-2.875,11.75,-46.125
315.19,0.038,0.0,-2.625,11.75,-46.125
315.68,0.055,0.0,-2.75,11.75,-46.125
316.2,0.057,0.0,-2.625,11.75,-46.0
316.71,0.037,0.0,-2.5,11.625,-45.875
317.21,0.056,0.0,-2.625,11.5,-45.875
317.72,0.037,0.0,-2.5,11.5,-45.875
318.33,0.056,0.0,-2.625,11.5,-45.625
318.845,0.036,0.0,-2.375,11.375,-45.625
319.369,0.055,0.0,-2.125,11.375,-45.5
319.9,0.058,0.0,-2.125,11.25,-45.5
320.41,0.037,0.0,-2.0,11.25,-45.5
321.01,0.062,0.0,-2.0,11.25,-45.5
321.52,0.089,0.0,-2.125,11.125,-45.5
322.02,0.06,0.0,-2.125,11.125,-45.5
322.52,0.088,0.0,-2.0,11.0,-45.5
323.03,0.059,0.0,-1.625,10.875,-45.75
323.54,0.088,0.0,-1.375,10.875,-45.75
324.04,0.06,0.0,-1.0,10.875,-45.875
324.55,0.09,0.0,-0.875,10.75,-46.0
325.06,0.059,0.0,-0.75,10.75,-46.125
325.66,0.088,0.0,-0.75,10.5,-46.25
326.17,0.09,0.0,-0.75,10.375,-46.5
326.7,0.058,0.0,-1.0,10.25,-46.5
327.235,0.087,0.0,-0.875,10.0,-46.75
327.84,0.088,0.0,-1.125,10.125,-46.5
328.34,0.089,0.0,-1.125,9.75,-46.5
328.84,0.059,0.0,-1.25,9.625,-46.5
329.45,0.086,0.0,-1.375,9.5,-46.375
329.97,0.09,0.0,-1.5,9.25,-46.375
330.49,0.057,0.0,-1.5,9.25,-46.25
331.02,0.088,0.0,-1.5,9.125,-46.25
331.562,0.088,0.0,-1.5,8.875,-46.25
332.18,0.09,0.0,-1.625,9.0,-46.375
332.79,0.088,0.0,-1.5,8.625,-46.5
333.3,0.062,0.0,-1.5,8.75,-46.625
333.83,0.088,0.0,-1.625,8.625,-46.875
334.33,0.057,0.0,-1.625,8.375,-47.125
334.93,0.088,0.0,-2.0,8.5,-47.25
335.44,0.088,0.0,-2.125,8.375,-47.375
335.96,0.088,0.0,-2.25,8.25,-47.5
336.49,0.061,0.0,-2.25,8.375,-47.5
337.01,0.093,0.0,-2.875,8.375,-47.375
337.62,0.088,0.0,-3.0,8.25,-47.125
338.22,0.088,0.0,-3.125,8.125,-46.625
338.82,0.088,0.0,-3.0,8.25,-46.0
339.36,0.059,0.0,-3.0,8.125,-45.5
339.98,0.09,0.0,-2.0,7.875,-45.0
340.48,0.09,0.0,-1.375,8.0,-45.0
340.99,0.058,0.0,-0.625,7.875,-45.0
341.59,0.076,0.0,-0.125,7.75,-45.375
342.11,0.007,-0.2443461,-2.75,8.0,-45.375
342.65,0.001,-0.20943951,-5.625,7.125,-45.375
343.25,0.001,-0.31415927,-8.875,5.75,-45.375
343.77,0.0,-0.31415927,-10.75,3.625,-45.25
344.27,0.0,-0.20943951,-12.375,1.125,-45.25
344.79,0.001,-0.20943951,-12.875,-0.5,-45.25
345.595,0.007,-0.034906585,-13.125,-1.25,-45.125
346.11,0.031,0.0,-13.375,-1.25,-45.25
346.63,0.056,0.0,-13.375,-1.375,-45.375
347.15,0.055,0.0,-13.5,-1.375,-45.375
347.68,0.038,0.0,-13.875,-1.625,-45.375
348.3,0.058,0.0,-14.0,-1.5,-45.375
348.8,0.037,0.0,-13.875,-1.625,-45.5
349.3,0.057,0.0,-14.125,-1.875,-45.375
349.9,0.055,0.0,-14.125,-1.875,-45.5
350.41,0.055,0.0,-13.875,-2.0,-45.5
350.93,0.036,0.0,-13.875,-2.0,-45.625
351.43,0.056,0.0,-14.0,-2.125,-45.625
351.94,0.037,0.0,-14.0,-2.375,-45.75
352.44,0.055,0.0,-13.875,-2.25,-45.875
352.96,0.03,0.0,-14.0,-3.0,-46.125
353.47,0.008,-0.26179939,-13.75,-5.125,-46.125
353.98,0.0,-0.20943951,-12.625,-8.25,-46.125
354.49,0.0,-0.33161256,-11.0,-10.875,-46.125
355.0,0.0,-0.20943951,-8.625,-12.75,-46.25
355.5,0.0,-0.31415927,-5.75,-14.125,-46.375
356.01,0.001,-0.20943951,-3.25,-14.5,-46.375
356.81,0.022,-0.017453293,-2.75,-14.5,-46.375
357.52,0.073,0.034906585,-2.625,-14.625,-46.375
358.13,0.056,0.017453293,-2.5,-14.5,-46.5
358.73,0.063,0.0,-2.375,-14.375,-46.75
359.23,0.058,0.0,-2.25,-14.625,-47.125
359.84,0.09,0.0,-2.0,-14.625,-47.625
360.4,0.088,0.0,-2.125,-14.875,-47.75
360.94,0.089,0.0,-2.375,-15.125,-48.125
361.44,0.059,0.0,-2.5,-15.25,-48.25
361.964,0.086,0.0,-2.625,-15.5,-48.25
362.49,0.061,0.0,-2.875,-15.875,-48.375
363.017,0.093,0.0,-2.875,-15.875,-48.5
363.73,0.088,0.0,-2.625,-16.0,-48.375
364.24,0.09,0.0,-2.875,-16.0,-48.5
364.86,0.09,0.0,-2.875,-16.0,-48.5
365.37,0.059,0.0,-2.625,-16.0,-48.625
365.88,0.088,0.0,-3.0,-15.875,-48.625
366.454,0.088,0.0,-3.25,-15.875,-48.875
367.0,0.06,0.0,-3.25,-15.625,-49.0
367.52,0.089,0.0,-3.125,-15.625,-49.125
368.02,0.09,0.0,-3.25,-15.625,-49.25
368.62,0.058,0.0,-3.625,-15.5,-49.375
369.12,0.09,0.0,-4.0,-15.5,-49.25
369.62,0.057,0.0,-4.25,-15.625,-49.125
370.13,0.091,0.0,-4.25,-15.625,-49.0
370.63,0.085,0.0,-4.25,-15.75,-48.75
371.23,0.06,0.0,-4.25,-15.875,-48.375
371.73,0.088,0.0,-4.5,-16.0,-48.125
372.23,0.059,0.0,-4.25,-16.125,-47.75
372.74,0.09,0.0,-4.125,-16.0,-47.5
373.25,0.059,0.0,-4.0,-16.25,-47.375
373.75,0.089,0.0,-3.875,-16.25,-47.25
374.27,0.09,0.0,-3.25,-16.125,-47.0
374.88,0.057,0.0,-3.0,-16.375,-46.875
375.506,0.068,-0.034906585,-1.75,-16.375,-46.875
375.99,0.005,-0.26179939,1.375,-15.75,-47.0
376.59,0.0,-0.31415927,5.125,-13.875,-47.0
377.09,0.001,-0.20943951,7.75,-11.5,-47.0
377.6,0.0,-0.31415927,9.5,-8.375,-47.0
378.1,0.0,-0.31415927,10.375,-5.0,-47.125
379.01,0.019,-0.10471976,10.5,-2.75,-47.0
379.51,0.034,0.0,10.5,-2.75,-46.875
380.026,0.056,0.0,10.5,-2.75,-46.75
380.51,0.056,0.0,10.625,-2.75,-46.625
381.12,0.036,0.0,10.625,-2.5,-46.5
381.62,0.055,0.0,10.75,-2.5,-46.375
382.13,0.057,0.0,10.75,-2.625,-46.375
382.64,0.035,0.0,10.75,-2.625,-46.25
383.25,0.055,0.0,11.0,-2.625,-46.25
383.754,0.055,0.0,10.875,-2.375,-46.125
384.36,0.055,0.0,11.0,-2.375,-46.25
384.865,0.037,0.0,11.0,-2.25,-46.25
385.48,0.055,0.0,10.75,-2.375,-46.25
386.05,0.057,0.0,10.875,-2.25,-46.25
386.6,0.055,0.0,10.75,-2.375,-46.25
387.1,0.037,0.0,10.625,-2.25,-46.25
387.6,0.055,0.0,10.625,-2.125,-46.125
388.1,0.036,0.0,10.75,-2.25,-46.125
388.61,0.056,0.0,10.5,-2.25,-46.25
389.21,0.055,0.0,10.375,-2.25,-46.125
389.71,0.037,0.0,10.5,-2.0,-46.125
390.21,0.054,0.0,10.5,-2.0,-46.0
390.81,0.038,0.0,10.375,-2.0,-45.875
391.31,0.055,0.0,10.375,-1.875,-45.75
391.92,0.055,0.0,10.5,-1.75,-45.625
392.42,0.055,0.0,10.625,-1.5,-45.625
393.02,0.055,0.0,10.625,-1.5,-45.625
393.55,0.036,0.0,10.75,-1.375,-45.625
394.03,0.056,0.0,10.75,-1.375,-45.5
394.54,0.038,0.0,10.625,-1.25,-45.5
395.066,0.056,0.0,10.5,-1.125,-45.5
395.56,0.037,0.0,10.75,-1.0,-45.5
396.06,0.055,0.0,10.75,-0.875,-45.375
396.66,0.055,0.0,10.75,-0.625,-45.375
397.16,0.037,0.0,10.875,-0.5,-45.375
397.76,0.054,0.0,10.875,-0.375,-45.375
398.26,0.055,0.0,10.875,-0.375,-45.375
398.77,0.038,0.0,11.0,-0.25,-45.375
399.4,0.072,0.0,10.875,-0.125,-45.375
399.92,0.037,0.0,10.875,0.125,-45.25
400.52,0.055,0.0,10.875,0.25,-45.25
401.02,0.037,0.0,10.875,0.375,-45.375
401.53,0.056,0.0,10.75,0.25,-45.25
402.05,0.054,0.0,10.75,0.375,-45.25
402.65,0.055,0.0,10.75,0.375,-45.25
403.15,0.037,0.0,10.875,0.5,-45.375
403.66,0.055,0.0,10.875,0.625,-45.375
404.18,0.037,0.0,10.875,0.625,-45.375
404.69,0.055,0.0,10.875,0.75,-45.375
405.19,0.037,0.0,11.0,0.75,-45.375
405.7,0.057,0.0,11.0,0.875,-45.5
406.21,0.037,0.0,11.125,0.625,-45.5
406.71,0.055,0.0,11.0,0.75,-45.5
407.31,0.056,0.0,11.0,0.75,-45.5
407.82,0.036,0.0,11.0,0.875,-45.625
408.33,0.056,0.0,11.125,0.75,-45.625
408.84,0.037,0.0,11.0,0.625,-45.75
409.34,0.055,0.0,11.125,0.625,-45.75
409.94,0.055,0.0,11.0,0.625,-45.75
410.44,0.038,0.0,11.0,0.625,-46.0
410.94,0.055,0.0,11.0,0.625,-45.875
411.45,0.02,-0.052359878,10.375,1.875,-46.0
411.96,0.003,-0.29670597,8.875,5.25,-45.875
412.46,0.0,-0.20943951,6.375,8.0,-45.875
413.08,0.001,-0.31415927,2.5,10.0,-45.625
413.58,0.0,-0.31415927,-1.0,11.0,-45.625
414.08,0.0,-0.20943951,-4.625,10.75,-45.5
414.67,0.001,-0.12217305,-5.75,10.5,-45.5
415.39,0.021,-0.087266463,-7.125,10.125,-45.375
415.89,0.035,0.0,-7.375,10.125,-45.25
416.49,0.055,0.0,-7.25,10.125,-45.25
416.99,0.055,0.0,-7.5,10.0,-45.25
417.59,0.055,0.0,-7.75,10.0,-45.125
418.1,0.037,0.0,-7.75,10.0,-45.0
418.626,0.055,0.0,-7.875,9.875,-44.875
419.186,0.036,0.0,-7.875,9.875,-44.875
419.75,0.056,0.0,-8.0,9.625,-44.75
420.271,0.058,0.0,-8.25,9.75,-44.75
420.8,0.039,0.0,-8.25,9.625,-44.625
421.32,0.054,0.0,-8.625,9.375,-44.5
421.84,0.038,0.0,-8.5,9.125,-44.375
422.37,0.058,0.0,-8.5,9.25,-44.125
422.98,0.056,0.0,-8.625,9.25,-44.125
423.58,0.016,-0.13962634,-10.625,7.75,-44.0
424.09,0.002,-0.31415927,-13.125,5.375,-44.0
424.69,0.001,-0.20943951,-15.25,1.125,-43.875
425.21,0.0,-0.31415927,-15.875,-2.625,-44.0
425.69,0.0,-0.20943951,-15.5,-6.0,-44.0
426.19,0.0,-0.29670597,-14.375,-9.125,-44.0
426.9,0.007,-0.052359878,-14.25,-9.625,-44.0
427.4,0.031,0.0,-14.25,-9.5,-43.875
427.91,0.056,0.0,-14.375,-9.75,-43.875
428.42,0.037,0.0,-14.375,-9.625,-43.75
429.02,0.055,0.0,-14.5,-9.375,-43.625
429.52,0.055,0.0,-14.5,-9.5,-43.625
430.12,0.038,0.0,-14.5,-9.375,-43.375
430.62,0.055,0.0,-14.375,-8.875,-43.5
431.13,0.054,0.0,-14.375,-9.0,-43.375
431.64,0.036,0.0,-14.375,-8.875,-43.25
432.24,0.057,0.0,-14.25,-9.0,-43.25
432.78,0.056,0.0,-14.0,-8.75,-43.5
433.48,0.055,0.0,-13.875,-8.5,-43.25
434.0,0.08,0.0,-13.875,-8.25,-43.375
434.52,0.057,0.0,-13.75,-8.0,-43.5
435.13,0.09,0.0,-13.625,-7.75,-43.75
435.633,0.088,0.0,-13.5,-7.625,-44.0
436.26,0.088,0.0,-13.5,-7.125,-44.125
436.77,0.059,0.0,-13.625,-7.0,-44.375
437.316,0.091,0.0,-13.625,-6.875,-44.625
437.81,0.089,0.0,-13.75,-6.75,-45.0
438.31,0.06,0.0,-13.75,-6.5,-45.125
438.91,0.09,0.0,-14.0,-6.25,-45.5
439.51,0.088,0.0,-14.125,-6.0,-45.75
440.01,0.058,0.0,-14.25,-6.125,-46.125
440.51,0.087,0.0,-14.5,-6.0,-46.125
441.02,0.06,0.0,-14.75,-5.875,-46.375
441.53,0.09,0.0,-15.0,-5.625,-46.375
442.13,0.086,0.0,-15.0,-5.75,-46.25
442.63,0.059,0.0,-15.125,-5.75,-46.375
443.13,0.09,0.0,-15.25,-5.5,-46.25
443.64,0.06,0.0,-15.375,-5.75,-46.375
444.15,0.088,0.0,-15.5,-5.625,-46.25
444.65,0.059,0.0,-15.625,-5.375,-46.25
445.16,0.088,0.0,-15.5,-5.375,-46.125
445.66,0.09,0.0,-15.625,-5.25,-46.125
446.17,0.06,0.0,-15.5,-5.25,-46.125
446.68,0.088,0.0,-15.625,-5.0,-46.125
447.19,0.059,0.0,-15.5,-4.875,-46.125
447.8,0.088,0.0,-15.5,-4.75,-46.25
448.41,0.09,0.0,-15.375,-4.75,-46.25
449.11,0.115,0.052359878,-15.625,-3.75,-46.625
449.81,0.089,0.034906585,-15.625,-3.625,-46.875
450.51,0.088,0.034906585,-15.75,-2.75,-47.0
451.11,0.12,0.034906585,-15.75,-2.25,-47.25
451.82,0.088,0.034906585,-16.0,-1.875,-47.375
452.4,0.088,0.0,-16.25,-1.75,-47.5
452.94,0.088,0.0,-16.25,-1.75,-47.625
453.44,0.059,0.0,-16.375,-1.625,-47.5
454.04,0.088,0.0,-16.5,-1.625,-47.625
454.65,0.088,0.0,-16.75,-1.625,-47.5
455.17,0.088,0.0,-16.75,-1.625,-47.375
455.69,0.058,0.0,-16.75,-1.5,-47.25
456.21,0.088,0.0,-16.75,-1.375,-47.125
456.73,0.061,0.0,-16.75,-1.5,-47.0
457.26,0.092,0.0,-16.375,-1.375,-46.875
457.77,0.088,0.0,-16.5,-1.375,-46.875
458.432,0.09,0.0,-16.125,-1.625,-46.875
458.97,0.058,0.0,-16.0,-1.5,-46.875
459.57,0.09,0.0,-15.875,-1.5,-46.875
460.08,0.088,0.0,-15.5,-1.625,-46.875
460.69,0.088,0.0,-15.5,-1.75,-47.125
461.19,0.088,0.0,-15.125,-1.625,-47.375
461.79,0.088,0.0,-15.25,-1.625,-47.5
462.39,0.059,0.0,-15.0,-1.625,-47.625
462.9,0.09,0.0,-15.0,-1.5,-47.875
463.43,0.062,0.0,-14.875,-1.5,-48.125
463.94,0.09,0.0,-14.75,-1.25,-48.5
464.476,0.088,0.0,-14.875,-1.25,-48.75
464.97,0.059,0.0,-14.875,-1.25,-48.875
465.57,0.088,0.0,-14.875,-1.25,-49.25
466.07,0.088,0.0,-15.25,-1.125,-49.375
466.57,0.057,0.0,-15.5,-1.375,-49.625
467.17,0.055,0.052359878,-15.375,-0.375,-49.625
467.67,0.001,0.27925268,-14.25,2.75,-49.625
468.27,0.0,0.31415927,-11.75,5.875,-49.75
468.77,0.0,0.20943951,-9.0,8.25,-49.75
469.29,0.0,0.31415927,-5.625,9.75,-49.875
469.81,0.0,0.19198622,-2.0,10.125,-49.875
470.42,0.001,0.10471976,-0.75,10.0,-49.875
471.23,0.004,0.052359878,0.0,10.0,-50.0
471.83,0.036,0.0,-0.125,10.0,-50.125
472.43,0.054,0.0,0.0,10.0,-50.125
472.936,0.057,0.0,-0.125,10.0,-50.25
473.54,0.055,0.0,-0.25,10.125,-50.25
474.05,0.053,0.0,-0.5,10.125,-50.25
474.67,0.037,0.0,-0.375,10.25,-50.375
475.17,0.055,0.0,-0.375,10.125,-50.5
475.67,0.037,0.0,-0.25,10.25,-50.5
476.18,0.057,0.0,-0.125,10.25,-50.5
476.78,0.054,0.0,0.0,10.25,-50.625
477.28,0.037,0.0,0.0,10.375,-50.625
477.78,0.056,0.0,0.125,10.5,-50.75
478.29,0.037,0.0,-0.125,10.625,-50.75
478.8,0.055,0.0,0.0,10.5,-50.875
479.3,0.008,0.13962634,2.5,9.75,-50.875
479.81,0.001,0.29670597,5.5,8.0,-51.125
480.41,0.0,0.29670597,8.625,4.75,-51.125
481.026,0.001,0.31415927,10.75,0.875,-51.25
481.51,0.0,0.29670597,11.25,-2.75,-51.25
482.31,0.0,0.20943951,10.75,-6.25,-51.375
482.83,0.037,0.0,10.375,-6.375,-51.375
483.34,0.054,0.0,10.375,-6.25,-51.5
484.05,0.056,0.0,10.0,-6.375,-51.5
484.56,0.054,0.0,9.75,-6.375,-51.375
485.16,0.069,0.0,9.5,-6.375,-51.125
485.67,0.061,0.0,9.25,-6.375,-50.75
486.18,0.088,-0.017453293,9.125,-6.25,-50.375
486.98,0.14,-0.017453293,9.5,-6.25,-49.375
487.49,0.083,0.0,9.75,-6.25,-49.0
488.016,0.117,0.0,10.375,-6.0,-48.625
488.54,0.077,0.0,10.625,-6.125,-48.75
489.045,0.124,0.0,10.75,-5.875,-48.75
489.661,0.121,0.0,11.0,-5.875,-48.875
490.19,0.082,0.0,10.875,-5.75,-49.0
490.71,0.121,0.0,10.875,-5.625,-49.0
491.22,0.116,0.0,11.0,-5.375,-49.0
491.84,0.079,0.0,11.0,-5.625,-49.0
492.34,0.121,0.0,11.5,-5.125,-48.875
492.94,0.118,0.0,11.5,-5.125,-48.75
493.44,0.079,0.0,11.75,-5.0,-49.125
493.95,0.121,0.0,11.625,-5.0,-49.375
494.45,0.08,0.0,11.5,-5.0,-49.75
494.96,0.118,0.0,11.125,-4.875,-50.0
495.46,0.08,0.0,10.875,-5.0,-50.0
495.96,0.118,0.0,10.5,-5.0,-49.875
496.46,0.118,0.0,9.875,-4.75,-49.5
497.06,0.079,0.0,9.625,-4.625,-48.875
497.576,0.118,0.0,9.5,-4.375,-48.375
498.07,0.08,0.0,9.625,-4.375,-47.875
498.58,0.118,0.0,9.875,-4.0,-47.5
499.096,0.118,0.0,9.875,-3.75,-47.25
499.58,0.079,0.0,10.125,-3.5,-46.875
500.08,0.119,0.0,10.0,-3.625,-46.875
500.606,0.079,0.0,10.375,-3.125,-46.75
501.1,0.121,0.0,10.375,-2.875,-46.875
501.61,0.079,0.0,10.375,-2.875,-46.875
502.126,0.119,0.0,10.25,-2.75,-47.0
502.63,0.079,0.0,9.875,-2.625,-46.875
503.24,0.118,0.0,9.625,-2.5,-46.875
503.84,0.118,0.0,9.25,-2.375,-46.5
504.35,0.083,0.0,9.0,-2.125,-46.25
504.854,0.118,0.0,9.0,-1.875,-45.75
505.382,0.118,0.0,9.0,-1.625,-45.25
506.02,0.054,0.12217305,9.0,-2.5,-45.0
506.52,0.001,0.19198622,8.875,-5.25,-45.0
507.03,0.0,0.31415927,7.75,-8.375,-45.0
507.63,0.0,0.20943951,5.625,-11.5,-45.0
508.155,0.0,0.29670597,2.875,-13.125,-44.875
508.64,0.001,0.29670597,-0.125,-14.375,-45.125
509.36,0.0,0.10471976,-1.375,-14.5,-44.875
510.46,0.091,0.034906585,-1.875,-14.75,-45.0
511.18,0.057,0.20943951,-4.75,-14.625,-45.0
511.97,0.079,0.31415927,-8.625,-13.5,-45.0
512.47,0.056,0.13962634,-10.0,-12.625,-45.125
512.99,0.037,0.0,-10.125,-12.375,-45.25
513.49,0.056,0.0,-10.375,-12.375,-45.25
514.3,0.087,0.0,-10.75,-12.5,-45.25
514.8,0.073,0.0,-10.875,-12.5,-45.375
515.3,0.118,0.0,-11.125,-12.625,-45.25
515.9,0.121,0.0,-11.25,-12.625,-45.25
516.41,0.076,0.0,-11.125,-12.875,-45.125
516.935,0.118,0.0,-11.0,-13.0,-45.0
517.46,0.083,0.0,-10.875,-13.5,-45.0
517.97,0.115,0.0,-11.0,-13.5,-45.0
518.49,0.08,0.0,-11.125,-13.625,-45.125
519.1,0.162,0.0,-11.25,-13.75,-45.0
519.6,0.076,0.0,-11.25,-13.75,-45.25
520.11,0.121,0.0,-11.125,-13.875,-45.5
520.62,0.08,0.0,-11.125,-14.125,-45.375
521.23,0.118,0.0,-11.25,-14.125,-45.75
521.85,0.118,0.0,-11.375,-14.375,-45.875
522.46,0.095,0.0,-11.375,-14.375,-45.875
523.08,0.09,0.017453293,-11.75,-14.375,-45.875
523.6,0.092,0.0,-11.625,-14.25,-46.0
524.221,0.086,0.0,-11.625,-14.375,-46.0
524.83,0.113,0.0,-11.125,-14.5,-46.125
525.34,0.118,0.0,-11.0,-14.5,-46.0
526.04,0.118,0.0,-11.0,-14.75,-46.125
526.56,0.077,0.0,-10.375,-15.125,-46.25
527.17,0.121,0.0,-10.375,-15.25,-46.5
527.76,0.118,0.0,-9.625,-15.375,-46.75
528.31,0.12,0.0,-9.375,-15.875,-47.25
528.82,0.084,0.034906585,-9.625,-15.625,-47.375
529.33,0.004,0.17453293,-11.875,-14.0,-47.5
529.83,0.0,0.31415927,-14.375,-11.0,-47.375
530.34,0.0,0.2268928,-16.125,-7.25,-47.125
530.94,0.0,0.31415927,-16.875,-2.75,-47.125
531.44,0.0,0.33161256,-16.25,1.0,-47.125
531.94,0.0,0.087266463,-15.625,2.75,-47.125
532.65,0.003,0.052359878,-15.25,3.375,-47.125
533.29,0.036,0.0,-15.25,3.625,-47.125
533.79,0.035,0.0,-15.125,3.875,-46.875
534.297,0.058,0.0,-14.875,4.0,-47.0
534.81,0.037,0.0,-14.875,4.0,-47.0
535.52,0.087,0.0,-14.625,4.125,-46.75
536.03,0.061,0.0,-14.625,4.375,-46.625
536.53,0.088,0.0,-14.5,4.5,-46.625
537.15,0.086,0.0,-14.375,4.75,-46.5
537.67,0.059,0.0,-14.25,4.75,-46.375
538.2,0.092,0.0,-14.375,5.0,-46.25
538.73,0.089,0.0,-14.125,5.25,-46.25
539.35,0.09,0.0,-13.625,5.125,-46.25
539.86,0.061,0.0,-13.375,5.625,-46.0
540.47,0.088,0.0,-13.125,5.375,-46.125
540.99,0.093,0.0,-12.875,5.5,-46.25
541.5,0.059,0.0,-12.375,5.5,-46.375
542.01,0.088,0.0,-12.5,5.625,-46.5
542.62,0.09,0.0,-12.0,5.625,-46.5
543.12,0.06,0.0,-12.125,5.625,-46.75
543.654,0.087,0.0,-12.0,5.875,-47.0
544.16,0.058,0.0,-11.75,5.75,-47.25
544.67,0.088,0.0,-11.75,5.75,-47.5
545.27,0.088,0.0,-11.75,5.75,-47.625
545.85,0.087,0.0,-11.875,6.0,-47.75
546.31,0.062,0.0,-11.5,5.875,-47.75
547.01,0.09,0.0,-11.75,6.125,-47.75
547.51,0.088,0.0,-11.875,6.0,-47.875
548.01,0.059,0.0,-11.625,5.875,-47.875
548.52,0.088,0.0,-11.75,5.75,-48.0
549.02,0.089,0.0,-11.875,5.75,-47.875
549.633,0.057,0.0,-11.5,6.0,-47.875
550.14,0.09,0.0,-11.25,6.125,-48.125
550.75,0.086,0.0,-10.75,6.25,-48.25
551.255,0.09,0.0,-10.625,6.5,-48.5
551.779,0.059,0.0,-10.25,6.625,-48.75
552.394,0.093,0.0,-10.0,6.75,-49.125
552.92,0.09,0.0,-10.125,6.875,-49.5
553.42,0.061,0.0,-10.375,7.125,-49.75
554.02,0.086,0.0,-10.625,7.25,-50.0
554.525,0.073,0.034906585,-10.5,7.25,-50.0
555.13,0.006,0.29670597,-7.875,9.0,-50.125
555.634,0.0,0.20943951,-4.5,10.25,-50.125
556.162,0.001,0.31415927,-0.875,10.25,-50.25
556.79,0.0,0.33161256,3.5,8.875,-50.5
557.31,0.0,0.20943951,6.5,6.75,-50.625
557.925,0.001,0.12217305,7.5,5.75,-50.625
558.61,0.023,0.017453293,7.625,5.5,-50.625
559.14,0.034,0.0,7.5,5.5,-50.75
559.75,0.056,0.0,7.375,5.25,-50.75
560.27,0.054,0.0,7.5,5.25,-50.75
560.78,0.055,0.0,7.375,5.25,-50.75
561.3,0.038,0.0,7.375,5.0,-50.875
561.82,0.058,0.0,7.375,5.0,-50.75
562.47,0.037,0.0,7.375,4.75,-50.75
563.03,0.055,0.0,7.375,4.5,-50.625
563.73,0.095,0.0,7.375,4.375,-50.625
564.23,0.059,0.0,7.375,4.25,-50.5
564.73,0.09,0.0,7.5,4.25,-50.375
565.23,0.086,0.0,7.5,4.625,-50.25
565.73,0.059,0.0,7.625,4.375,-50.125
566.33,0.091,0.0,8.0,4.5,-50.125
566.83,0.057,0.0,7.75,4.625,-50.125
567.34,0.088,0.0,7.75,4.875,-50.125
567.84,0.059,0.0,7.875,4.75,-50.125
568.35,0.091,0.0,7.75,5.125,-50.25
568.86,0.088,0.0,7.5,5.25,-50.375
569.46,0.088,0.0,7.375,5.625,-50.5
570.06,0.087,0.0,7.125,5.5,-50.375
