t,delta_trans,delta_theta,mx,my,mz
2578.702,0.085,0.0,-10.1875,-1.9375,-47.78125
2579.225,0.121,0.0,-11.0,-1.96875,-48.625
2579.955,0.123,0.0,-12.84375,-1.8125,-49.125
2580.469,0.121,0.0,-13.71875,-1.375,-49.0
2581.009,0.083,0.0,-14.09375,-1.1875,-48.53125
2581.636,0.127,0.0,-15.3125,-0.40625,-47.6875
2582.155,0.12,0.0,-15.75,0.15625,-46.59375
2582.69,0.083,0.0,-15.8125,0.625,-45.46875
2583.305,0.12,0.0,-15.59375,1.28125,-44.21875
2583.931,0.127,0.0,-14.625,1.6875,-43.1875
2584.515,0.121,0.0,-13.09375,1.875,-42.90625
2584.989,0.083,0.0,-12.1875,1.8125,-42.96875
2585.614,0.127,0.0,-10.71875,1.21875,-43.65625
2586.245,0.123,0.0,-9.375,0.3125,-45.03125
2586.765,0.121,0.0,-8.375,-0.5,-46.46875
2587.395,0.121,0.0,-7.96875,-1.625,-48.53125
2587.909,0.083,0.0,-7.96875,-2.25,-50.09375
2588.541,0.126,0.0,-9.125,-3.09375,-51.96875
2589.065,0.121,0.0,-10.125,-3.53125,-53.28125
2589.6,0.082,0.0,-11.0,-3.6875,-54.125
2590.225,0.127,0.0,-12.78125,-3.65625,-54.5
2590.847,0.121,0.0,-14.0625,-3.375,-54.21875
2591.365,0.121,0.0,-15.21875,-3.15625,-53.5625
2591.883,0.082,0.0,-15.59375,-2.84375,-52.46875
2592.303,0.083,0.0,-16.25,-2.53125,-51.71875
2592.725,0.082,0.0,-16.15625,-2.21875,-50.71875
2593.338,0.121,0.0,-15.9375,-1.90625,-49.84375
2593.97,0.121,0.0,-15.90625,-1.65625,-49.09375
2594.595,0.127,0.0,-15.9375,-1.65625,-48.40625
2595.278,0.121,0.0,-15.96875,-1.625,-47.71875
2595.841,0.123,0.0,-16.125,-1.53125,-46.96875
2596.36,0.121,0.0,-15.875,-1.375,-46.40625
2596.9,0.082,0.0,-15.59375,-1.46875,-45.875
2597.525,0.127,0.0,-15.21875,-1.5,-45.5625
2598.045,0.121,0.0,-14.6875,-1.59375,-45.3125
2598.575,0.086,0.0,-14.53125,-1.75,-45.1875
2599.211,0.123,0.0,-13.78125,-1.96875,-45.1875
2599.739,0.121,0.0,-13.4375,-2.09375,-45.46875
2600.275,0.086,0.0,-13.0625,-2.5,-45.90625
2600.905,0.126,0.0,-13.1875,-2.90625,-46.0
2601.425,0.121,0.0,-14.0625,-2.875,-45.6875
2601.96,0.083,0.0,-14.59375,-2.78125,-44.8125
2602.584,0.126,0.0,-14.65625,-2.59375,-43.1875
2603.199,0.118,0.0,-13.96875,-2.40625,-41.75
2603.83,0.127,0.0,-12.4375,-2.3125,-40.3125
2604.355,0.121,0.0,-10.15625,-2.4375,-39.59375
2604.89,0.082,0.0,-8.15625,-2.625,-39.53125
2605.515,0.127,0.0,-5.75,-3.09375,-40.21875
2606.035,0.121,0.0,-4.0,-3.8125,-41.25
2606.665,0.121,0.0,-2.3125,-4.8125,-43.0
2607.18,0.085,0.0,-1.21875,-5.8125,-44.65625
2607.7,0.121,0.0,0.3125,-6.84375,-46.46875
2608.24,0.082,0.0,1.90625,-8.4375,-48.65625
2608.87,0.124,0.0,2.75,-10.0,-51.46875
2609.5,0.124,0.0,3.59375,-11.59375,-54.5
2610.123,0.126,0.0,4.15625,-13.28125,-57.71875
2610.748,0.121,0.0,4.03125,-15.1875,-60.8125
2611.265,0.121,0.0,3.71875,-16.5,-63.125
2611.79,0.083,0.0,3.03125,-17.25,-65.53125
2612.424,0.034,0.13962634,0.375,-18.21875,-65.90625
2612.945,0.001,0.31415927,-3.5625,-18.53125,-65.8125
2613.479,0.0,0.2268928,-7.5,-17.78125,-65.625
2614.095,0.001,0.33161256,-11.8125,-15.34375,-65.4375
2614.615,0.0,0.33161256,-14.84375,-12.375,-65.25
2615.146,0.0,0.2268928,-16.6875,-8.625,-65.125
2615.98,0.027,0.087266463,-17.78125,-7.40625,-64.21875
2616.515,0.055,0.0,-18.59375,-6.96875,-62.84375
2617.135,0.058,0.0,-19.1875,-6.28125,-61.09375
2617.67,0.039,0.0,-19.5625,-5.375,-59.6875
2618.355,0.059,0.0,-19.59375,-4.4375,-57.90625
2618.805,0.055,0.0,-19.09375,-3.59375,-56.5
2619.329,0.039,0.0,-18.40625,-2.90625,-54.96875
2619.961,0.058,0.0,-18.15625,-2.28125,-53.34375
2620.485,0.057,0.0,-17.3125,-2.1875,-52.09375
2621.02,0.038,0.0,-16.90625,-2.09375,-50.96875
2621.645,0.059,0.0,-16.125,-2.25,-49.78125
2622.268,0.057,0.0,-15.53125,-2.59375,-48.90625
2622.68,0.037,0.0,-15.09375,-3.03125,-48.5
2623.311,0.059,0.0,-14.84375,-3.4375,-47.875
2623.835,0.036,0.052359878,-14.75,-3.125,-47.65625
2624.369,0.003,0.17453293,-14.4375,-0.0625,-47.53125
2624.994,0.0,0.34906585,-12.6875,3.9375,-47.5625
2625.617,0.001,0.33161256,-9.8125,6.78125,-47.59375
2626.244,0.0,0.33161256,-6.125,8.8125,-47.71875
2626.765,0.0,0.33161256,-2.8125,9.3125,-47.875
2627.501,0.02,0.06981317,-0.84375,9.375,-47.46875
2628.025,0.055,0.0,0.0625,9.40625,-46.8125
2628.56,0.038,0.0,0.875,9.21875,-46.125
2629.183,0.06,-0.034906585,1.34375,9.03125,-45.5625
2629.808,0.057,-0.034906585,1.25,8.59375,-45.21875
2630.335,0.057,-0.052359878,1.21875,8.375,-44.96875
2630.845,0.036,0.0,1.53125,7.9375,-44.8125
2631.355,0.084,0.0,2.4375,7.125,-44.59375
2631.88,0.062,0.0,3.15625,6.0,-44.59375
2632.401,0.092,0.0,4.09375,4.9375,-44.625
2632.93,0.062,0.0,4.71875,3.65625,-44.71875
2633.555,0.094,0.0,4.90625,2.1875,-44.90625
2634.169,0.088,0.0,5.15625,1.0,-45.03125
2634.801,0.094,0.0,4.90625,-0.21875,-45.34375
2635.325,0.09,0.0,4.84375,-1.09375,-45.46875
2635.86,0.061,0.0,4.5625,-1.71875,-45.46875
2636.484,0.095,0.0,4.59375,-2.34375,-45.3125
2637.062,0.09,0.0,4.6875,-2.53125,-45.03125
2637.635,0.09,0.0,4.84375,-2.75,-44.6875
2638.151,0.064,0.0,5.25,-2.75,-44.5
2638.785,0.092,0.0,5.5625,-2.59375,-44.125
2639.305,0.09,0.0,6.21875,-2.34375,-43.875
2639.84,0.062,0.0,6.65625,-1.875,-43.71875
2640.465,0.094,0.0,6.875,-1.40625,-43.65625
2640.985,0.09,0.0,7.3125,-0.9375,-43.6875
2641.716,0.092,0.0,7.96875,-0.71875,-43.78125
2642.235,0.091,0.0,8.6875,-0.6875,-43.9375
2642.76,0.061,0.0,9.25,-0.75,-44.15625
2643.395,0.094,0.0,9.875,-1.1875,-44.5625
2643.926,0.091,0.0,10.21875,-1.375,-44.90625
2644.45,0.061,0.0,10.4375,-1.71875,-45.34375
2645.082,0.095,0.0,10.5625,-2.0625,-45.875
2645.698,0.09,0.0,10.40625,-2.3125,-46.53125
2646.325,0.092,0.0,10.59375,-2.625,-47.15625
2646.84,0.11,0.0,10.65625,-2.9375,-47.59375
2647.38,0.082,0.0,10.46875,-3.03125,-48.21875
2648.005,0.127,0.0,10.125,-3.0625,-48.90625
2648.535,0.121,0.0,9.96875,-3.1875,-49.3125
2649.055,0.085,0.0,10.21875,-3.09375,-49.65625
2649.675,0.118,0.0,10.03125,-2.9375,-50.125
2650.195,0.124,0.0,9.8125,-2.53125,-50.40625
2650.729,0.082,0.0,9.5625,-2.21875,-50.625
2651.355,0.127,0.0,9.28125,-1.78125,-50.90625
2651.885,0.121,0.0,8.65625,-1.28125,-50.96875
2652.405,0.085,0.0,8.4375,-0.9375,-50.875
2653.028,0.121,0.0,8.0,-0.5,-50.71875
2653.44,0.08,0.0,7.71875,-0.34375,-50.4375
2654.078,0.126,0.0,7.15625,0.21875,-49.78125
2654.595,0.121,0.0,6.53125,0.4375,-49.28125
2655.13,0.083,0.0,6.40625,0.46875,-48.5625
2655.754,0.126,0.0,6.46875,0.46875,-47.78125
2656.275,0.121,0.0,7.03125,0.125,-47.15625
2656.81,0.082,0.0,7.3125,-0.625,-46.65625
2657.425,0.121,0.0,7.875,-1.25,-46.15625
2658.038,0.124,0.0,8.25,-2.3125,-46.09375
2658.657,0.121,0.0,8.96875,-3.1875,-46.34375
2659.171,0.121,0.0,9.0625,-3.90625,-46.53125
2659.71,0.083,0.0,9.3125,-4.625,-47.0
2660.335,0.126,0.0,9.34375,-5.0,-47.4375
2660.954,0.121,0.0,8.90625,-5.25,-47.875
2661.475,0.121,0.0,8.75,-5.34375,-48.0625
2662.0,0.082,0.0,8.28125,-5.25,-48.1875
2662.634,0.127,0.0,7.75,-4.90625,-48.09375
2663.155,0.121,0.0,6.75,-4.53125,-47.8125
2663.69,0.082,0.0,6.34375,-4.0625,-47.40625
2664.322,0.127,0.0,5.6875,-3.25,-46.71875
2664.938,0.121,0.0,4.84375,-2.4375,-45.75
2665.449,0.121,0.0,4.5625,-1.65625,-44.84375
2665.98,0.082,0.0,4.75,-1.34375,-43.75
2666.615,0.124,0.0,5.3125,-1.34375,-42.8125
2667.245,0.127,0.0,6.09375,-1.5,-42.1875
2667.775,0.12,0.0,6.6875,-2.0,-41.84375
2668.3,0.083,0.0,7.21875,-2.5625,-41.84375
2668.931,0.127,0.0,7.59375,-3.21875,-42.1875
2669.548,0.12,0.0,7.75,-3.875,-42.59375
2670.065,0.121,0.0,7.71875,-4.53125,-43.09375
2670.6,0.083,0.0,7.40625,-4.9375,-43.6875
2671.115,0.085,0.0,7.09375,-5.1875,-44.15625
2671.65,0.121,0.0,6.75,-5.28125,-44.5625
2672.275,0.127,0.0,5.875,-5.03125,-44.625
2672.889,0.118,0.0,4.75,-4.75,-44.46875
2673.521,0.126,0.0,3.96875,-3.875,-43.875
2674.045,0.121,0.0,3.8125,-2.5625,-43.375
2674.58,0.083,0.0,3.40625,-1.625,-42.9375
2675.203,0.126,0.0,3.53125,-0.46875,-42.625
2675.725,0.083,0.0,3.65625,0.5625,-42.53125
2676.253,0.124,0.0,3.625,1.3125,-42.46875
2676.871,0.12,0.0,3.53125,2.59375,-42.375
2677.493,0.121,0.0,3.125,3.5625,-42.34375
2678.123,0.124,0.0,2.96875,4.78125,-41.875
2678.966,0.165,0.0,2.6875,6.5,-40.625
2679.485,0.121,0.0,3.5,7.9375,-39.65625
2680.009,0.082,0.0,4.8125,9.53125,-38.65625
2680.64,0.127,0.0,7.78125,12.09375,-38.3125
2681.16,0.121,0.0,10.84375,14.9375,-39.15625
2681.7,0.082,0.0,13.15625,18.03125,-41.8125
2682.215,0.089,-0.034906585,13.03125,20.625,-44.46875
2682.749,0.006,-0.15707963,7.84375,24.03125,-44.4375
2683.374,0.0,-0.33161256,-1.46875,26.34375,-44.0
2684.008,0.001,-0.31415927,-10.0,25.15625,-43.90625
2684.538,0.001,-0.33161256,-16.09375,21.3125,-43.9375
2685.185,0.001,-0.33161256,-23.5625,14.78125,-43.65625
2685.905,0.004,-0.10471976,-25.1875,11.65625,-43.3125
2686.746,0.072,0.06981317,-21.15625,10.84375,-42.59375
2687.265,0.056,0.034906585,-18.21875,10.78125,-42.375
2687.789,0.039,0.0,-15.90625,10.1875,-42.21875
2688.421,0.059,0.0,-14.0,9.65625,-41.9375
2688.945,0.057,0.0,-12.53125,9.1875,-41.78125
2689.48,0.039,0.0,-11.8125,8.78125,-41.65625
2690.109,0.058,0.0,-10.5625,8.15625,-41.6875
2690.625,0.057,0.0,-9.6875,7.46875,-41.9375
2691.265,0.057,0.0,-8.53125,6.65625,-42.46875
2691.885,0.021,-0.13962634,-8.96875,5.5625,-42.6875
2692.399,0.001,-0.20943951,-11.28125,3.5625,-42.625
2693.039,0.0,-0.33161256,-12.75,0.1875,-42.65625
2693.664,0.002,-0.34906585,-13.03125,-3.625,-42.75
2694.185,0.002,-0.33161256,-12.28125,-6.40625,-42.84375
2694.719,0.001,-0.15707963,-11.46875,-8.34375,-42.90625
2695.539,0.012,-0.052359878,-11.0,-8.53125,-42.90625
2696.17,0.056,0.034906585,-9.53125,-8.15625,-43.1875
2696.689,0.037,0.0,-8.53125,-7.75,-43.5
2697.11,0.061,0.0,-7.96875,-7.46875,-43.5
2697.53,0.062,0.0,-7.5625,-7.28125,-43.34375
2698.146,0.09,0.0,-7.28125,-7.40625,-42.96875
2698.67,0.09,0.0,-6.71875,-7.71875,-42.5
2699.295,0.094,0.0,-5.78125,-8.125,-42.3125
2699.805,0.088,0.0,-5.28125,-8.40625,-42.1875
2700.399,0.064,0.0,-4.5,-8.4375,-42.28125
2700.961,0.092,0.0,-4.03125,-8.25,-42.53125
2701.485,0.09,0.0,-3.78125,-8.03125,-42.90625
2702.02,0.062,0.0,-3.84375,-7.5,-43.21875
2702.541,0.092,0.0,-3.84375,-7.1875,-43.625
2703.07,0.061,0.0,-3.59375,-6.75,-44.03125
2703.685,0.09,0.0,-3.46875,-6.0,-44.65625
2704.311,0.095,0.0,-3.375,-5.28125,-45.125
2704.845,0.09,0.0,-3.0,-4.71875,-45.59375
2705.37,0.061,0.0,-2.75,-4.09375,-46.0625
2705.891,0.093,0.0,-2.71875,-3.1875,-46.46875
2706.479,0.061,0.0,-2.75,-2.09375,-47.0625
2707.044,0.095,0.0,-3.1875,-0.96875,-47.84375
2707.555,0.088,0.0,-3.46875,0.3125,-48.4375
2708.179,0.061,0.0,-4.5625,1.8125,-49.0
2708.718,0.095,0.0,-5.65625,3.15625,-49.0625
2709.348,0.092,0.0,-7.46875,4.59375,-48.84375
2709.865,0.09,0.0,-9.71875,5.53125,-48.25
2710.4,0.061,0.0,-11.71875,6.0,-47.53125
2711.025,0.067,0.0,-13.09375,6.34375,-46.71875
2711.646,0.056,0.0,-14.53125,6.625,-45.9375
2712.06,0.037,0.0,-15.5625,6.6875,-45.5
2712.693,0.059,0.0,-16.6875,6.6875,-44.8125
2713.12,0.022,0.0,-17.1875,6.4375,-44.4375
2713.742,0.032,0.0,-17.84375,6.0625,-43.96875
2714.382,0.032,0.0,-18.3125,5.6875,-43.5625
2715.012,0.031,0.0,-19.0625,5.25,-43.125
2716.045,0.051,0.0,-19.21875,4.03125,-42.4375
2716.745,0.039,-0.19198622,-20.0625,0.09375,-41.875
2717.401,0.031,-0.2443461,-19.75,-4.96875,-41.40625
2718.032,0.028,-0.2268928,-18.125,-8.90625,-41.03125
2718.549,0.02,-0.15707963,-16.34375,-11.78125,-40.71875
2719.181,0.029,-0.13962634,-14.5625,-13.125,-40.40625
2719.705,0.03,-0.034906585,-13.71875,-13.40625,-40.0625
2720.22,0.02,-0.034906585,-12.90625,-13.65625,-39.84375
2720.848,0.032,-0.034906585,-12.0,-13.65625,-39.65625
2721.469,0.03,0.0,-11.75,-13.375,-39.40625
2721.949,0.021,0.017453293,-11.53125,-12.84375,-39.21875
2722.515,0.031,0.017453293,-11.5,-12.5,-39.03125
2723.13,0.03,0.052359878,-11.5625,-11.71875,-38.84375
2723.649,0.031,0.0,-11.03125,-11.59375,-38.75
2724.18,0.021,0.034906585,-11.0,-11.0625,-38.6875
2724.82,0.032,0.06981317,-10.90625,-10.375,-38.59375
2725.345,0.029,0.052359878,-10.875,-9.78125,-38.625
2725.87,0.021,0.0,-10.65625,-9.4375,-38.625
2726.555,0.032,0.06981317,-10.3125,-9.0,-38.71875
2727.315,0.039,0.034906585,-10.03125,-8.65625,-38.90625
2728.125,0.039,0.17453293,-10.3125,-7.25,-39.09375
2728.735,0.028,0.10471976,-10.4375,-6.53125,-39.25
2729.365,0.032,0.13962634,-10.3125,-5.53125,-39.4375
2729.985,0.029,0.13962634,-10.28125,-4.3125,-39.59375
2730.715,0.04,0.17453293,-10.0,-3.40625,-39.9375
2731.239,0.019,0.087266463,-9.8125,-2.5,-40.25
2731.865,0.03,0.034906585,-9.46875,-2.125,-40.53125
2732.39,0.022,0.0,-9.0625,-2.125,-40.9375
2733.021,0.041,0.034906585,-8.75,-1.84375,-41.28125
2733.645,0.031,0.034906585,-8.4375,-1.53125,-41.71875
2734.229,0.021,0.034906585,-8.28125,-1.25,-42.0625
2734.801,0.031,0.06981317,-8.0,-0.90625,-42.5625
2735.425,0.03,0.052359878,-7.71875,-0.3125,-42.9375
2736.035,0.029,0.12217305,-7.34375,0.34375,-43.4375
2736.668,0.031,0.052359878,-7.15625,0.5,-43.8125
2737.185,0.031,0.034906585,-7.25,0.71875,-44.09375
2737.825,0.03,0.10471976,-6.9375,1.09375,-44.5
2738.455,0.03,0.034906585,-6.8125,1.25,-44.90625
2739.074,0.022,0.087266463,-6.40625,1.8125,-45.15625
2739.695,0.028,0.06981317,-6.21875,1.96875,-45.34375
2740.21,0.03,0.10471976,-6.15625,2.15625,-45.53125
2740.845,0.031,0.0,-6.375,2.21875,-45.65625
2741.475,0.03,0.034906585,-6.6875,2.21875,-45.65625
2742.099,0.032,0.0,-7.03125,2.28125,-45.65625
2742.73,0.032,0.034906585,-7.3125,2.40625,-45.5625
2743.255,0.031,0.0,-7.8125,2.40625,-45.375
2743.79,0.021,0.0,-8.03125,2.40625,-45.21875
2744.414,0.032,0.0,-8.6875,2.40625,-44.78125
2744.935,0.031,0.0,-9.125,2.375,-44.40625
2745.47,0.014,-0.052359878,-9.625,1.96875,-44.15625
2746.085,0.003,-0.27925268,-10.65625,-0.28125,-44.0
2746.718,0.0,-0.34906585,-10.9375,-3.21875,-44.0625
2747.139,0.0,-0.20943951,-10.53125,-5.03125,-44.15625
2747.763,0.001,-0.34906585,-9.34375,-7.4375,-44.21875
2748.395,0.002,-0.33161256,-7.46875,-9.71875,-44.375
2749.215,0.009,-0.12217305,-6.84375,-10.0625,-44.5625
2749.825,0.03,0.087266463,-7.75,-9.46875,-44.9375
2750.645,0.038,0.20943951,-9.1875,-8.28125,-45.3125
2751.265,0.029,0.15707963,-10.125,-7.125,-45.5
2751.895,0.03,0.052359878,-10.53125,-6.875,-45.71875
2752.53,0.053,0.0,-10.4375,-7.0,-45.96875
2753.155,0.059,0.0,-10.375,-7.03125,-46.375
2753.681,0.062,0.0,-10.25,-6.9375,-46.53125
2754.305,0.061,0.0,-9.96875,-6.1875,-46.90625
2754.819,0.09,0.0,-9.75,-5.09375,-47.09375
2755.455,0.094,0.0,-9.96875,-3.0,-47.03125
2755.975,0.062,0.0,-10.3125,-1.15625,-46.96875
2756.505,0.092,0.0,-11.03125,0.5625,-46.71875
2757.025,0.09,0.0,-11.375,2.09375,-46.5
2757.655,0.09,0.0,-12.21875,3.625,-46.40625
2758.169,0.062,0.0,-13.0,4.625,-46.5625
2758.801,0.094,0.0,-13.65625,5.46875,-46.8125
2759.325,0.09,0.0,-14.6875,5.9375,-46.84375
2759.859,0.062,0.0,-15.59375,6.0,-46.84375
2760.495,0.094,0.0,-16.65625,5.9375,-46.5
2761.115,0.092,0.0,-18.03125,5.0625,-46.09375
2761.738,0.091,0.0,-18.875,4.1875,-45.625
2762.354,0.09,0.0,-19.71875,2.25,-44.78125
2762.88,0.092,0.0,-20.15625,0.53125,-44.1875
2763.42,0.061,0.0,-20.40625,-1.53125,-43.375
2764.047,0.095,0.0,-19.875,-4.375,-42.8125
2764.47,0.059,0.0,-19.1875,-6.5625,-42.8125
2765.154,0.095,0.0,-17.9375,-9.34375,-43.3125
2765.714,0.089,0.0,-16.125,-11.875,-44.125
2766.229,0.091,0.0,-15.0625,-13.375,-44.84375
2766.963,0.092,0.0,-13.625,-14.15625,-45.96875
2767.49,0.09,0.0,-12.9375,-14.1875,-46.34375
2768.015,0.062,0.0,-13.03125,-13.9375,-46.625
2768.639,0.092,0.0,-13.03125,-13.65625,-46.6875
2769.27,0.094,0.0,-13.03125,-13.5625,-46.5
2769.785,0.06,0.0,-13.28125,-13.3125,-46.28125
2770.32,0.094,0.0,-13.21875,-13.09375,-45.78125
2770.855,0.09,0.0,-12.9375,-12.875,-45.46875
2771.38,0.062,0.0,-12.59375,-12.28125,-45.125
2772.005,0.094,0.0,-12.65625,-11.625,-44.78125
2772.535,0.09,0.0,-12.75,-10.875,-44.5
2773.155,0.09,0.0,-12.9375,-10.125,-44.15625
2773.669,0.064,0.0,-13.15625,-9.5625,-43.78125
2774.301,0.092,0.0,-13.34375,-8.84375,-43.3125
2774.825,0.09,0.0,-13.3125,-7.90625,-43.03125
2775.36,0.062,0.0,-13.0625,-6.875,-42.46875
2775.995,0.094,0.0,-13.34375,-6.03125,-41.9375
2776.614,0.092,0.0,-13.59375,-4.75,-41.4375
2777.238,0.09,0.0,-14.15625,-4.03125,-41.0
2777.853,0.091,0.0,-14.40625,-3.28125,-40.4375
2778.468,0.09,0.0,-14.5,-2.65625,-39.875
2779.097,0.092,0.0,-14.6875,-2.3125,-39.125
2779.615,0.09,0.0,-14.125,-2.3125,-38.71875
2780.15,0.062,0.0,-13.4375,-2.46875,-38.375
2780.775,0.094,0.0,-12.65625,-3.0625,-38.28125
2781.389,0.09,0.0,-11.65625,-3.46875,-38.53125
2782.005,0.09,0.0,-10.96875,-4.1875,-39.125
2782.63,0.088,0.0,-10.40625,-4.90625,-40.0625
2783.253,0.095,0.0,-10.28125,-5.5,-41.1875
2783.888,0.092,0.0,-10.40625,-6.03125,-42.4375
2784.417,0.09,0.0,-10.625,-6.4375,-43.21875
2784.94,0.062,0.0,-11.59375,-6.96875,-43.875
2785.555,0.09,0.0,-12.625,-7.375,-44.25
2786.17,0.09,0.0,-13.4375,-8.0,-44.0625
2786.88,0.096,0.0,-14.90625,-8.5,-43.53125
2787.445,0.093,0.0,-15.40625,-8.96875,-42.34375
2788.06,0.09,0.0,-15.8125,-9.28125,-40.96875
2788.585,0.09,0.0,-15.8125,-9.65625,-39.625
2789.11,0.063,0.0,-15.625,-10.09375,-38.40625
2789.635,0.09,0.0,-14.90625,-10.53125,-37.21875
2790.265,0.093,0.0,-13.59375,-11.0625,-36.25
2790.8,0.061,0.0,-12.0625,-11.6875,-35.71875
2791.426,0.094,0.0,-9.375,-12.3125,-36.0625
2791.945,0.091,0.0,-7.8125,-12.75,-36.9375
2792.575,0.09,0.0,-4.9375,-13.1875,-39.25
2793.09,0.063,0.0,-2.375,-13.75,-42.0
2793.615,0.091,0.0,0.09375,-14.78125,-45.40625
2794.14,0.036,0.0,1.78125,-15.40625,-47.625
2794.773,0.0,0.2443461,-1.5,-15.875,-47.5625
2795.295,0.0,0.33161256,-5.0625,-15.65625,-47.28125
2795.829,0.001,0.2268928,-8.6875,-14.34375,-47.1875
2796.445,0.002,0.33161256,-12.0,-11.6875,-46.8125
2797.071,0.002,0.33161256,-14.15625,-7.78125,-46.71875
2797.709,0.004,0.15707963,-14.8125,-5.90625,-46.4375
2798.334,0.053,0.0,-13.3125,-4.9375,-45.34375
2798.855,0.057,0.0,-11.9375,-4.25,-44.71875
2799.389,0.038,0.0,-10.15625,-3.125,-43.96875
2800.015,0.059,0.0,-7.78125,-2.3125,-43.28125
2800.634,0.056,0.0,-5.0625,-1.6875,-42.96875
2801.255,0.051,0.0,-2.8125,-1.25,-42.71875
2801.672,0.006,0.13962634,-2.1875,-1.1875,-42.65625
2802.093,0.001,0.20943951,-1.71875,-1.25,-42.625
2802.514,0.0,0.20943951,-1.34375,-1.28125,-42.5625
2803.035,0.0,0.31415927,-1.15625,-1.5,-42.5
2803.776,0.0,0.33161256,-0.84375,-2.125,-42.5
2804.295,0.0,0.33161256,-0.84375,-2.84375,-42.5625
2805.125,0.01,0.12217305,-0.875,-3.0625,-42.28125
2805.735,0.053,0.0,-0.8125,-2.5,-39.46875
2806.27,0.039,-0.034906585,0.15625,-2.09375,-37.03125
2806.955,0.06,-0.034906585,1.46875,-1.59375,-34.4375
2807.415,0.056,0.0,2.8125,-1.40625,-33.1875
2808.045,0.084,-0.017453293,5.34375,-1.09375,-32.03125
2808.568,0.064,-0.034906585,7.15625,-0.40625,-31.8125
2809.085,0.09,0.0,8.46875,-0.25,-32.25
2809.62,0.061,0.0,10.15625,0.03125,-33.15625
2810.249,0.095,0.0,11.0625,0.34375,-34.75
2810.876,0.092,0.0,11.46875,0.78125,-36.375
2811.395,0.09,0.0,11.625,1.0625,-37.78125
2812.025,0.09,0.0,11.25,1.46875,-39.15625
2812.539,0.064,0.0,11.0625,1.59375,-40.1875
2813.164,0.09,0.0,10.15625,1.71875,-41.28125
2813.584,0.061,0.0,9.375,1.78125,-41.78125
2814.198,0.091,0.0,8.5625,1.6875,-42.15625
2814.823,0.092,0.0,7.84375,1.3125,-42.09375
2815.345,0.09,0.0,7.34375,0.90625,-41.625
2815.895,0.064,0.0,6.78125,0.46875,-41.125
2816.425,0.063,0.0,6.875,-0.1875,-40.40625
2816.949,0.09,0.0,6.875,-0.9375,-39.78125
2817.575,0.095,0.0,7.09375,-1.6875,-39.1875
2818.205,0.092,0.0,7.625,-2.25,-38.71875
2818.725,0.09,0.0,8.21875,-2.78125,-38.5
2819.32,0.062,0.0,9.1875,-3.28125,-38.59375
2819.885,0.094,0.0,9.5,-3.84375,-38.875
2820.395,0.088,0.0,9.34375,-3.96875,-39.28125
2820.92,0.061,0.0,9.15625,-4.09375,-39.59375
2821.55,0.095,0.0,8.78125,-4.0625,-39.8125
2822.075,0.09,0.0,8.4375,-4.125,-39.6875
2822.705,0.092,0.0,8.03125,-4.15625,-39.53125
2823.24,0.062,0.0,7.125,-4.09375,-39.40625
2823.914,0.09,0.0,6.03125,-3.8125,-39.53125
2824.474,0.092,0.0,5.09375,-1.5625,-39.75
2825.005,0.092,0.0,5.53125,0.65625,-40.0625
2825.54,0.062,0.0,6.34375,2.3125,-40.5625
2826.164,0.094,0.0,6.5625,3.15625,-41.09375
2826.685,0.09,0.0,6.3125,3.5,-41.59375
2827.215,0.064,0.0,5.625,4.1875,-41.96875
2827.845,0.092,0.0,5.40625,5.71875,-42.3125
2828.521,0.09,0.0,5.625,7.21875,-42.65625
2828.985,0.091,0.087266463,7.40625,7.78125,-43.3125
2829.52,0.062,0.0,8.0625,8.34375,-43.90625
2830.145,0.094,0.0,8.46875,8.46875,-44.65625
2830.677,0.09,0.0,8.40625,8.53125,-45.0625
2831.295,0.09,0.0,7.71875,8.875,-45.40625
2831.809,0.062,0.0,7.5,9.46875,-45.40625
2832.441,0.094,0.0,7.8125,10.8125,-45.125
2832.965,0.09,0.0,9.3125,11.8125,-44.875
2833.499,0.062,0.0,11.90625,11.6875,-44.40625
2834.125,0.094,0.0,15.5625,8.875,-44.125
2834.645,0.09,0.0,17.34375,5.03125,-43.84375
2835.195,0.064,0.0,18.1875,0.8125,-43.9375
2835.82,0.095,0.0,18.21875,-3.375,-44.625
2836.355,0.09,0.0,17.78125,-6.125,-45.625
2836.97,0.092,0.0,17.21875,-8.5,-46.65625
2837.51,0.061,0.0,16.03125,-10.5,-47.59375
2838.14,0.092,0.0,14.75,-11.9375,-48.40625
2838.765,0.095,0.0,13.125,-12.90625,-48.9375
2839.384,0.09,0.0,11.6875,-13.59375,-49.3125
2839.905,0.09,0.0,10.46875,-13.84375,-49.34375
2840.44,0.062,0.0,9.15625,-13.6875,-49.1875
2841.066,0.094,0.0,7.90625,-13.21875,-48.96875
2841.585,0.09,0.0,6.4375,-12.53125,-48.4375
2842.12,0.062,0.0,5.6875,-11.53125,-48.09375
2842.749,0.094,0.0,4.59375,-9.84375,-47.875
2843.278,0.09,0.0,4.1875,-7.96875,-47.75
2843.795,0.061,0.0,3.375,-6.03125,-47.75
2844.414,0.011,-0.13962634,3.40625,-5.0,-47.78125
2844.935,0.0,-0.31415927,3.625,-3.09375,-47.75
2845.469,0.0,-0.20943951,3.3125,-1.03125,-47.6875
2846.092,0.0,-0.34906585,2.71875,0.96875,-47.65625
